0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,TR_offset,offset
0.3183405101299286,0.381868839263916,0.38903751969337463,0.41031166911125183,0.4045242369174957,0.46129029989242554,0.4412911534309387,0.4879855513572693,0.5497500896453857,0.5495409965515137,0.600236177444458,0.5841155052185059,0.48826679587364197,0.4409012198448181,0.4296078085899353,0.4347398281097412,0.4607130289077759,0.4377061724662781,0.4387531280517578,0.4474082589149475,0.49103373289108276,0.4631885886192322,0.47016745805740356,0.4674574136734009,0.5027557015419006,0.47378116846084595,0.4647914469242096,0.43429848551750183,0.45131269097328186,0.4618247151374817,0.41197073459625244,120,140
0.32766273617744446,0.39624887704849243,0.40194666385650635,0.423505961894989,0.4101768136024475,0.469764769077301,0.4544207453727722,0.4901558458805084,0.5404372215270996,0.5335547924041748,0.5841155052185059,0.60991370677948,0.5114774703979492,0.46900925040245056,0.4456596076488495,0.45068278908729553,0.4743891656398773,0.4467240571975708,0.4477604031562805,0.45980560779571533,0.5053837299346924,0.4826733469963074,0.4870035648345947,0.47279679775238037,0.5092892646789551,0.4814617931842804,0.47157391905784607,0.4400751292705536,0.4627475142478943,0.48261168599128723,0.4346666932106018,127,150
0.3543483018875122,0.4208057224750519,0.40850597620010376,0.46017003059387207,0.458484947681427,0.49129217863082886,0.46124717593193054,0.44398003816604614,0.41668277978897095,0.41916438937187195,0.48826679587364197,0.5114774703979492,0.6477035880088806,0.5594567060470581,0.5189074873924255,0.45543336868286133,0.44424036145210266,0.40854302048683167,0.4222072958946228,0.43540990352630615,0.47841131687164307,0.5404393076896667,0.5132692456245422,0.4923418462276459,0.44754958152770996,0.40704986453056335,0.39063891768455505,0.3732716739177704,0.4004350006580353,0.44151052832603455,0.445939302444458,133,160
0.3552115559577942,0.4246159791946411,0.42802655696868896,0.472616970539093,0.4680401086807251,0.49249696731567383,0.46920090913772583,0.4535735249519348,0.41076940298080444,0.39588379859924316,0.4409012198448181,0.46900925040245056,0.5594567060470581,0.6114038825035095,0.597486138343811,0.5424809455871582,0.5151070356369019,0.45677903294563293,0.44344019889831543,0.43985867500305176,0.46053236722946167,0.5028945803642273,0.5008947849273682,0.47550106048583984,0.4452786147594452,0.4040248692035675,0.3843942880630493,0.35848528146743774,0.38572001457214355,0.4223099946975708,0.4216507077217102,140,170
0.3774624466896057,0.4466612935066223,0.4357507526874542,0.45638561248779297,0.44864562153816223,0.4869258999824524,0.45950502157211304,0.45696818828582764,0.4319438934326172,0.3972666561603546,0.4296078085899353,0.4456596076488495,0.5189074873924255,0.597486138343811,0.6820924282073975,0.609115719795227,0.5633426904678345,0.4892893135547638,0.45134785771369934,0.43484222888946533,0.4431343078613281,0.47574877738952637,0.47828370332717896,0.48213499784469604,0.4576904773712158,0.42468273639678955,0.4058647155761719,0.379106730222702,0.4022209644317627,0.42691168189048767,0.4252336621284485,147,180
0.3467578589916229,0.41434669494628906,0.41355130076408386,0.4440363645553589,0.43684908747673035,0.4671666622161865,0.44294261932373047,0.4538755714893341,0.4352494180202484,0.40490466356277466,0.4347398281097412,0.45068278908729553,0.45543336868286133,0.5424809455871582,0.609115719795227,0.6434209942817688,0.6006934642791748,0.5391932725906372,0.4683116674423218,0.4550364911556244,0.4538893699645996,0.4461784362792969,0.4606096148490906,0.4607778787612915,0.46256911754608154,0.4387812614440918,0.4264695346355438,0.39440008997917175,0.40543270111083984,0.4197549819946289,0.40403982996940613,153,190
0.30233263969421387,0.37931936979293823,0.3840414583683014,0.4228276312351227,0.40743768215179443,0.4572443962097168,0.4367758631706238,0.46980157494544983,0.4624430239200592,0.42915791273117065,0.4607130289077759,0.4743891656398773,0.44424036145210266,0.5151070356369019,0.5633426904678345,0.6006934642791748,0.6609774827957153,0.5959476232528687,0.5394282341003418,0.5133751034736633,0.5207056999206543,0.46963798999786377,0.48100271821022034,0.4684631824493408,0.48273804783821106,0.45459073781967163,0.4502832889556885,0.414337694644928,0.4259328842163086,0.4288325309753418,0.38521647453308105,160,200
0.28193026781082153,0.3580552041530609,0.3657611608505249,0.408713161945343,0.4052106440067291,0.4245457053184509,0.40080729126930237,0.4234462380409241,0.4334973692893982,0.4106125831604004,0.4377061724662781,0.4467240571975708,0.40854302048683167,0.45677903294563293,0.4892893135547638,0.5391932725906372,0.5959476232528687,0.6143569350242615,0.5369303822517395,0.5227938890457153,0.5069081783294678,0.44642215967178345,0.43208545446395874,0.44016480445861816,0.4503231644630432,0.42620986700057983,0.43185245990753174,0.395686537027359,0.3952544629573822,0.3946753442287445,0.3517383337020874,167,210
0.28452998399734497,0.3706429898738861,0.37400758266448975,0.4147043824195862,0.40306276082992554,0.4390794038772583,0.414345383644104,0.4363352656364441,0.4314727485179901,0.40200209617614746,0.4387531280517578,0.4477604031562805,0.4222072958946228,0.44344019889831543,0.45134785771369934,0.4683116674423218,0.5394282341003418,0.5369303822517395,0.5524541139602661,0.5308045148849487,0.5345574617385864,0.47867053747177124,0.4617583453655243,0.4551907181739807,0.4553431272506714,0.4218457341194153,0.43444615602493286,0.39686959981918335,0.41302603483200073,0.4190758764743805,0.37747722864151,173,220
0.2759820818901062,0.3662331998348236,0.3672524690628052,0.41797128319740295,0.41922512650489807,0.4528846740722656,0.427823007106781,0.4453697204589844,0.4346793591976166,0.40625086426734924,0.4474082589149475,0.45980560779571533,0.43540990352630615,0.43985867500305176,0.43484222888946533,0.4550364911556244,0.5133751034736633,0.5227938890457153,0.5308045148849487,0.5597702264785767,0.5543447732925415,0.513168454170227,0.471992552280426,0.4689708948135376,0.4659775197505951,0.4308413863182068,0.43952643871307373,0.3934651017189026,0.40493255853652954,0.4155372679233551,0.37339651584625244,180,230
0.297860324382782,0.38115838170051575,0.38353410363197327,0.42931267619132996,0.42045536637306213,0.47645607590675354,0.45683997869491577,0.4840760827064514,0.4712944030761719,0.44318705797195435,0.49103373289108276,0.5053837299346924,0.47841131687164307,0.46053236722946167,0.4431343078613281,0.4538893699645996,0.5207056999206543,0.5069081783294678,0.5345574617385864,0.5543447732925415,0.6070603132247925,0.5548609495162964,0.531363844871521,0.5052560567855835,0.509536862373352,0.46989911794662476,0.4683411419391632,0.4237719774246216,0.44301462173461914,0.45061707496643066,0.4025860130786896,187,240
0.3134732246398926,0.40391114354133606,0.392219603061676,0.46303823590278625,0.47160038352012634,0.5078456401824951,0.4818840026855469,0.4773557186126709,0.44114166498184204,0.4173792898654938,0.4631885886192322,0.4826733469963074,0.5404393076896667,0.5028945803642273,0.47574877738952637,0.4461784362792969,0.46963798999786377,0.44642215967178345,0.47867053747177124,0.513168454170227,0.5548609495162964,0.6258881688117981,0.5644705891609192,0.5356624126434326,0.4809977412223816,0.4258062243461609,0.41494789719581604,0.3775961995124817,0.3986726403236389,0.4292621314525604,0.42611590027809143,193,250
0.30323922634124756,0.3804512619972229,0.3799041509628296,0.44693049788475037,0.44772258400917053,0.5053365230560303,0.4841601252555847,0.4967747926712036,0.4566798806190491,0.42777764797210693,0.47016745805740356,0.4870035648345947,0.5132692456245422,0.5008947849273682,0.47828370332717896,0.4606096148490906,0.48100271821022034,0.43208545446395874,0.4617583453655243,0.471992552280426,0.531363844871521,0.5644705891609192,0.6129496097564697,0.5595270395278931,0.5232648849487305,0.45541369915008545,0.4254022240638733,0.38544079661369324,0.4076406955718994,0.42850643396377563,0.41017889976501465,200,260
0.3162314295768738,0.39681944251060486,0.3822008967399597,0.4363795518875122,0.43138569593429565,0.5057311058044434,0.4843825101852417,0.49215441942214966,0.4760861396789551,0.4399693012237549,0.4674574136734009,0.47279679775238037,0.4923418462276459,0.47550106048583984,0.48213499784469604,0.4607778787612915,0.4684631824493408,0.44016480445861816,0.4551907181739807,0.4689708948135376,0.5052560567855835,0.5356624126434326,0.5595270395278931,0.6047666072845459,0.5451996326446533,0.48894673585891724,0.46238166093826294,0.4167513847351074,0.4293613135814667,0.4466610550880432,0.4290092885494232,207,270
0.3017768859863281,0.37284713983535767,0.3714664876461029,0.3961244821548462,0.38340798020362854,0.45908600091934204,0.4509809613227844,0.4860292673110962,0.5089271664619446,0.46786975860595703,0.5027557015419006,0.5092892646789551,0.44754958152770996,0.4452786147594452,0.4576904773712158,0.46256911754608154,0.48273804783821106,0.4503231644630432,0.4553431272506714,0.4659775197505951,0.509536862373352,0.4809977412223816,0.5232648849487305,0.5451996326446533,0.6390402317047119,0.6136564016342163,0.584170937538147,0.5334810614585876,0.5278478860855103,0.5161371231079102,0.44916415214538574,213,280
0.2924429774284363,0.3554912209510803,0.35086649656295776,0.3618564009666443,0.3389361798763275,0.41606923937797546,0.4098559021949768,0.447124183177948,0.4822690486907959,0.4381369650363922,0.47378116846084595,0.4814617931842804,0.40704986453056335,0.4040248692035675,0.42468273639678955,0.4387812614440918,0.45459073781967163,0.42620986700057983,0.4218457341194153,0.4308413863182068,0.46989911794662476,0.4258062243461609,0.45541369915008545,0.48894673585891724,0.6136564016342163,0.6448853611946106,0.617293119430542,0.5676648616790771,0.5557171702384949,0.5296738743782043,0.4502357840538025,220,290
0.2779847979545593,0.3443102240562439,0.33963561058044434,0.3491538465023041,0.32384490966796875,0.38795900344848633,0.37858325242996216,0.42097270488739014,0.46235018968582153,0.4252094626426697,0.4647914469242096,0.47157391905784607,0.39063891768455505,0.3843942880630493,0.4058647155761719,0.4264695346355438,0.4502832889556885,0.43185245990753174,0.43444615602493286,0.43952643871307373,0.4683411419391632,0.41494789719581604,0.4254022240638733,0.46238166093826294,0.584170937538147,0.617293119430542,0.6417725086212158,0.5880048871040344,0.5713322758674622,0.5398485660552979,0.45708006620407104,227,300
0.28082820773124695,0.3400195837020874,0.3360323905944824,0.3338721990585327,0.30211710929870605,0.359523743391037,0.35245198011398315,0.3846539258956909,0.42428338527679443,0.3954834043979645,0.43429848551750183,0.4400751292705536,0.3732716739177704,0.35848528146743774,0.379106730222702,0.39440008997917175,0.414337694644928,0.395686537027359,0.39686959981918335,0.3934651017189026,0.4237719774246216,0.3775961995124817,0.38544079661369324,0.4167513847351074,0.5334810614585876,0.5676648616790771,0.5880048871040344,0.5755934715270996,0.5571883916854858,0.5306874513626099,0.4615955352783203,233,310
0.34023529291152954,0.4014495015144348,0.39832523465156555,0.3812471032142639,0.33515480160713196,0.39700615406036377,0.3842930793762207,0.4038517475128174,0.4375554025173187,0.4052046835422516,0.45131269097328186,0.4627475142478943,0.4004350006580353,0.38572001457214355,0.4022209644317627,0.40543270111083984,0.4259328842163086,0.3952544629573822,0.41302603483200073,0.40493255853652954,0.44301462173461914,0.3986726403236389,0.4076406955718994,0.4293613135814667,0.5278478860855103,0.5557171702384949,0.5713322758674622,0.5571883916854858,0.5926799774169922,0.5724689364433289,0.5085562467575073,240,320
0.37062618136405945,0.44260314106941223,0.4418851137161255,0.4212603271007538,0.3807176947593689,0.4392326772212982,0.42219632863998413,0.43083471059799194,0.44151246547698975,0.4059543013572693,0.4618247151374817,0.48261168599128723,0.44151052832603455,0.4223099946975708,0.42691168189048767,0.4197549819946289,0.4288325309753418,0.3946753442287445,0.4190758764743805,0.4155372679233551,0.45061707496643066,0.4292621314525604,0.42850643396377563,0.4466610550880432,0.5161371231079102,0.5296738743782043,0.5398485660552979,0.5306874513626099,0.5724689364433289,0.6044631004333496,0.549555778503418,247,330
0.38920360803604126,0.4482653737068176,0.4408479332923889,0.43457090854644775,0.3904998302459717,0.43739616870880127,0.41729944944381714,0.40222597122192383,0.40045133233070374,0.36405032873153687,0.41197073459625244,0.4346666932106018,0.445939302444458,0.4216507077217102,0.4252336621284485,0.40403982996940613,0.38521647453308105,0.3517383337020874,0.37747722864151,0.37339651584625244,0.4025860130786896,0.42611590027809143,0.41017889976501465,0.4290092885494232,0.44916415214538574,0.4502357840538025,0.45708006620407104,0.4615955352783203,0.5085562467575073,0.549555778503418,0.5639655590057373,247,331
